KUNDENUMMER,KUNDENAVN,LEVERANSE_LNR,VARESTROM,VARESTROM_LNR,UKEDAG_FRA,KLOKKESLETT_FRA,UKEDAG_TIL,KLOKKESLETT_TIL,FREKVENS,STARTUKE,BESTILLINGSFRISTDAG,BESTILLINGSFRISTTID,STOPPDAG,STOPPTID,LEVERANSE_ID,ORDREUTSENDELSEDAG,SPESIALISERT_BIL,U_LATITUDE,U_LONGITUDE
917203,Kiwi 553 Kragerø,2044327,SLFRYS,30,3,09:30:00,3,11:30:00,1,0,1,22:00:00,1,23:00:00,73531,1,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044328,SLFRYS,30,5,09:30:00,5,11:30:00,1,0,3,22:00:00,3,23:00:00,73533,3,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044330,SLKJOL,29,1,09:30:00,1,11:30:00,1,0,4,22:00:00,4,23:00:00,73529,4,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044329,SLKJOL,29,2,09:30:00,2,11:30:00,1,0,7,22:00:00,7,23:00:00,73530,7,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044327,SLKJOL,29,3,09:30:00,3,11:30:00,1,0,1,22:00:00,1,23:00:00,73531,1,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044331,SLKJOL,29,4,09:30:00,4,11:30:00,1,0,2,22:00:00,2,23:00:00,73532,2,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044328,SLKJOL,29,5,09:30:00,5,11:30:00,1,0,3,22:00:00,3,23:00:00,73533,3,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044330,SLTORR,28,1,09:30:00,1,11:30:00,1,0,4,22:00:00,4,23:00:00,73529,4,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044327,SLTORR,28,3,09:30:00,3,11:30:00,1,0,1,22:00:00,1,23:00:00,73531,1,0,58.86838066173530,9.414426963407080
917203,Kiwi 553 Kragerø,2044328,SLTORR,28,5,09:30:00,5,11:30:00,1,0,3,22:00:00,3,23:00:00,73533,3,0,58.86838066173530,9.414426963407080
917328,Kiwi 554 Heistad,2044228,BAMATRANSITT,34,1,09:15:00,1,11:15:00,1,0,4,22:00:00,4,23:00:00,72985,4,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044225,BAMATRANSITT,34,2,09:15:00,2,11:15:00,1,0,7,22:00:00,7,23:00:00,72986,7,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044224,BAMATRANSITT,34,3,09:15:00,3,11:15:00,1,0,1,22:00:00,1,23:00:00,72987,1,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044226,BAMATRANSITT,34,4,09:15:00,4,11:15:00,1,0,2,22:00:00,2,23:00:00,72988,2,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044227,BAMATRANSITT,34,5,09:15:00,5,11:15:00,1,0,3,22:00:00,3,23:00:00,72989,3,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044229,BAMATRANSITT,34,6,08:45:00,6,10:45:00,1,0,4,19:00:00,4,20:00:00,73144,4,1,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044228,QTRANSITT,33,1,09:15:00,1,11:15:00,1,0,4,22:00:00,4,23:00:00,72985,4,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044225,QTRANSITT,33,2,09:15:00,2,11:15:00,1,0,7,22:00:00,7,23:00:00,72986,7,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044224,QTRANSITT,33,3,09:15:00,3,11:15:00,1,0,1,22:00:00,1,23:00:00,72987,1,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044226,QTRANSITT,33,4,09:15:00,4,11:15:00,1,0,2,22:00:00,2,23:00:00,72988,2,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044227,QTRANSITT,33,5,09:15:00,5,11:15:00,1,0,3,22:00:00,3,23:00:00,72989,3,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044225,RLFRYS,27,2,09:15:00,2,11:15:00,1,0,7,22:00:00,7,23:00:00,72986,7,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044226,RLFRYS,27,4,09:15:00,4,11:15:00,1,0,2,22:00:00,2,23:00:00,72988,2,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044227,RLFRYS,27,5,09:15:00,5,11:15:00,1,0,3,22:00:00,3,23:00:00,72989,3,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044228,RLKJOL,26,1,09:15:00,1,11:15:00,1,0,4,22:00:00,4,23:00:00,72985,4,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044225,RLKJOL,26,2,09:15:00,2,11:15:00,1,0,7,22:00:00,7,23:00:00,72986,7,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044224,RLKJOL,26,3,09:15:00,3,11:15:00,1,0,1,22:00:00,1,23:00:00,72987,1,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044226,RLKJOL,26,4,09:15:00,4,11:15:00,1,0,2,22:00:00,2,23:00:00,72988,2,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044227,RLKJOL,26,5,09:15:00,5,11:15:00,1,0,3,22:00:00,3,23:00:00,72989,3,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044228,RLTORR,25,1,09:15:00,1,11:15:00,1,0,4,22:00:00,4,23:00:00,72985,4,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044225,RLTORR,25,2,09:15:00,2,11:15:00,1,0,7,22:00:00,7,23:00:00,72986,7,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044224,RLTORR,25,3,09:15:00,3,11:15:00,1,0,1,22:00:00,1,23:00:00,72987,1,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044226,RLTORR,25,4,09:15:00,4,11:15:00,1,0,2,22:00:00,2,23:00:00,72988,2,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044227,RLTORR,25,5,09:15:00,5,11:15:00,1,0,3,22:00:00,3,23:00:00,72989,3,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044228,SENTRALPAKK,22,1,09:15:00,1,11:15:00,1,0,4,22:00:00,4,23:00:00,72985,4,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044225,SENTRALPAKK,22,2,09:15:00,2,11:15:00,1,0,7,22:00:00,7,23:00:00,72986,7,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044224,SENTRALPAKK,22,3,09:15:00,3,11:15:00,1,0,1,22:00:00,1,23:00:00,72987,1,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044226,SENTRALPAKK,22,4,09:15:00,4,11:15:00,1,0,2,22:00:00,2,23:00:00,72988,2,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044227,SENTRALPAKK,22,5,09:15:00,5,11:15:00,1,0,3,22:00:00,3,23:00:00,72989,3,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044225,SLFRYS,30,2,09:15:00,2,11:15:00,1,0,7,22:00:00,7,23:00:00,72986,7,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044226,SLFRYS,30,4,09:15:00,4,11:15:00,1,0,2,22:00:00,2,23:00:00,72988,2,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044227,SLFRYS,30,5,09:15:00,5,11:15:00,1,0,3,22:00:00,3,23:00:00,72989,3,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044228,SLKJOL,29,1,09:15:00,1,11:15:00,1,0,4,22:00:00,4,23:00:00,72985,4,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044225,SLKJOL,29,2,09:15:00,2,11:15:00,1,0,7,22:00:00,7,23:00:00,72986,7,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044224,SLKJOL,29,3,09:15:00,3,11:15:00,1,0,1,22:00:00,1,23:00:00,72987,1,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044226,SLKJOL,29,4,09:15:00,4,11:15:00,1,0,2,22:00:00,2,23:00:00,72988,2,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044227,SLKJOL,29,5,09:15:00,5,11:15:00,1,0,3,22:00:00,3,23:00:00,72989,3,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044225,SLTORR,28,2,09:15:00,2,11:15:00,1,0,7,22:00:00,7,23:00:00,72986,7,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044224,SLTORR,28,3,09:15:00,3,11:15:00,1,0,1,22:00:00,1,23:00:00,72987,1,0,59.07502890754160,9.68368871454696
917328,Kiwi 554 Heistad,2044227,SLTORR,28,5,09:15:00,5,11:15:00,1,0,3,22:00:00,3,23:00:00,72989,3,0,59.07502890754160,9.68368871454696
939694,MENY Horten,2044655,BAMATRANSITT,34,1,17:45:00,1,19:45:00,1,0,5,16:00:00,5,17:00:00,72867,5,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044656,BAMATRANSITT,34,2,17:45:00,2,19:45:00,1,0,1,16:00:00,1,17:00:00,72868,1,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044657,BAMATRANSITT,34,3,17:45:00,3,19:45:00,1,0,2,16:00:00,2,17:00:00,72869,2,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044658,BAMATRANSITT,34,4,17:45:00,4,19:45:00,1,0,3,16:00:00,3,17:00:00,72870,3,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044659,BAMATRANSITT,34,5,17:45:00,5,19:45:00,1,1,4,16:00:00,4,17:00:00,246983,4,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044654,BAMATRANSITT,34,6,09:30:00,6,11:30:00,1,0,4,19:00:00,4,20:00:00,72872,4,1,59.427514965593600,10.453816566696700
939694,MENY Horten,2044655,QTRANSITT,33,1,17:45:00,1,19:45:00,1,0,5,16:00:00,5,17:00:00,72867,5,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044656,QTRANSITT,33,2,17:45:00,2,19:45:00,1,0,1,16:00:00,1,17:00:00,72868,1,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044657,QTRANSITT,33,3,17:45:00,3,19:45:00,1,0,2,16:00:00,2,17:00:00,72869,2,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044658,QTRANSITT,33,4,17:45:00,4,19:45:00,1,0,3,16:00:00,3,17:00:00,72870,3,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044659,QTRANSITT,33,5,17:45:00,5,19:45:00,1,1,4,16:00:00,4,17:00:00,246983,4,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044655,RLFRYS,27,1,17:45:00,1,19:45:00,1,0,5,16:00:00,5,17:00:00,72867,5,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044657,RLFRYS,27,3,17:45:00,3,19:45:00,1,0,2,16:00:00,2,17:00:00,72869,2,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044658,RLFRYS,27,4,17:45:00,4,19:45:00,1,0,3,16:00:00,3,17:00:00,72870,3,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044655,RLKJOL,26,1,17:45:00,1,19:45:00,1,0,5,16:00:00,5,17:00:00,72867,5,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044656,RLKJOL,26,2,17:45:00,2,19:45:00,1,0,1,16:00:00,1,17:00:00,72868,1,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044657,RLKJOL,26,3,17:45:00,3,19:45:00,1,0,2,16:00:00,2,17:00:00,72869,2,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044658,RLKJOL,26,4,17:45:00,4,19:45:00,1,0,3,16:00:00,3,17:00:00,72870,3,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044659,RLKJOL,26,5,17:45:00,5,19:45:00,1,1,4,16:00:00,4,17:00:00,246983,4,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044655,RLTORR,25,1,17:45:00,1,19:45:00,1,0,5,16:00:00,5,17:00:00,72867,5,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044656,RLTORR,25,2,17:45:00,2,19:45:00,1,0,1,16:00:00,1,17:00:00,72868,1,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044657,RLTORR,25,3,17:45:00,3,19:45:00,1,0,2,16:00:00,2,17:00:00,72869,2,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044658,RLTORR,25,4,17:45:00,4,19:45:00,1,0,3,16:00:00,3,17:00:00,72870,3,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044659,RLTORR,25,5,17:45:00,5,19:45:00,1,1,4,16:00:00,4,17:00:00,246983,4,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044655,SENTRALPAKK,22,1,17:45:00,1,19:45:00,1,0,5,16:00:00,5,17:00:00,72867,5,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044656,SENTRALPAKK,22,2,17:45:00,2,19:45:00,1,0,1,16:00:00,1,17:00:00,72868,1,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044657,SENTRALPAKK,22,3,17:45:00,3,19:45:00,1,0,2,16:00:00,2,17:00:00,72869,2,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044658,SENTRALPAKK,22,4,17:45:00,4,19:45:00,1,0,3,16:00:00,3,17:00:00,72870,3,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044659,SENTRALPAKK,22,5,17:45:00,5,19:45:00,1,1,4,16:00:00,4,17:00:00,246983,4,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044655,SLFRYS,30,1,17:45:00,1,19:45:00,1,0,5,16:00:00,5,17:00:00,72867,5,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044657,SLFRYS,30,3,17:45:00,3,19:45:00,1,0,2,16:00:00,2,17:00:00,72869,2,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044658,SLFRYS,30,4,17:45:00,4,19:45:00,1,0,3,16:00:00,3,17:00:00,72870,3,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044655,SLKJOL,29,1,17:45:00,1,19:45:00,1,0,5,16:00:00,5,17:00:00,72867,5,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044656,SLKJOL,29,2,17:45:00,2,19:45:00,1,0,1,16:00:00,1,17:00:00,72868,1,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044657,SLKJOL,29,3,17:45:00,3,19:45:00,1,0,2,16:00:00,2,17:00:00,72869,2,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044658,SLKJOL,29,4,17:45:00,4,19:45:00,1,0,3,16:00:00,3,17:00:00,72870,3,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044659,SLKJOL,29,5,17:45:00,5,19:45:00,1,1,4,16:00:00,4,17:00:00,246983,4,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044655,SLTORR,28,1,17:45:00,1,19:45:00,1,0,5,16:00:00,5,17:00:00,72867,5,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044656,SLTORR,28,2,17:45:00,2,19:45:00,1,0,1,16:00:00,1,17:00:00,72868,1,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044657,SLTORR,28,3,17:45:00,3,19:45:00,1,0,2,16:00:00,2,17:00:00,72869,2,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044658,SLTORR,28,4,17:45:00,4,19:45:00,1,0,3,16:00:00,3,17:00:00,72870,3,0,59.427514965593600,10.453816566696700
939694,MENY Horten,2044659,SLTORR,28,5,17:45:00,5,19:45:00,1,1,4,16:00:00,4,17:00:00,246983,4,0,59.427514965593600,10.453816566696700
943548,Kiwi 564 Bø,2037856,BAMATRANSITT,34,1,08:00:00,1,10:00:00,,,4,22:00:00,4,23:00:00,2037856,4,1,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036624,BAMATRANSITT,34,1,18:15:00,1,20:15:00,1,0,5,16:00:00,5,17:00:00,73501,5,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036626,BAMATRANSITT,34,2,18:15:00,2,20:15:00,1,0,1,16:00:00,1,17:00:00,73502,1,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036623,BAMATRANSITT,34,3,18:15:00,3,20:15:00,1,0,2,16:00:00,2,17:00:00,73503,2,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036627,BAMATRANSITT,34,4,18:15:00,4,20:15:00,1,0,3,16:00:00,3,17:00:00,73504,3,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036625,BAMATRANSITT,34,5,18:15:00,5,20:15:00,1,0,4,16:00:00,4,17:00:00,73505,4,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036624,QTRANSITT,33,1,18:15:00,1,20:15:00,1,0,5,16:00:00,5,17:00:00,73501,5,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036626,QTRANSITT,33,2,18:15:00,2,20:15:00,1,0,1,16:00:00,1,17:00:00,73502,1,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036623,QTRANSITT,33,3,18:15:00,3,20:15:00,1,0,2,16:00:00,2,17:00:00,73503,2,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036627,QTRANSITT,33,4,18:15:00,4,20:15:00,1,0,3,16:00:00,3,17:00:00,73504,3,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036625,QTRANSITT,33,5,18:15:00,5,20:15:00,1,0,4,16:00:00,4,17:00:00,73505,4,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036626,RLFRYS,27,2,18:15:00,2,20:15:00,1,0,1,16:00:00,1,17:00:00,73502,1,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036627,RLFRYS,27,4,18:15:00,4,20:15:00,1,0,3,16:00:00,3,17:00:00,73504,3,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036625,RLFRYS,27,5,18:15:00,5,20:15:00,1,0,4,16:00:00,4,17:00:00,73505,4,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036624,RLKJOL,26,1,18:15:00,1,20:15:00,1,0,5,16:00:00,5,17:00:00,73501,5,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036626,RLKJOL,26,2,18:15:00,2,20:15:00,1,0,1,16:00:00,1,17:00:00,73502,1,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036623,RLKJOL,26,3,18:15:00,3,20:15:00,1,0,2,16:00:00,2,17:00:00,73503,2,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036627,RLKJOL,26,4,18:15:00,4,20:15:00,1,0,3,16:00:00,3,17:00:00,73504,3,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036625,RLKJOL,26,5,18:15:00,5,20:15:00,1,0,4,16:00:00,4,17:00:00,73505,4,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036624,RLTORR,25,1,18:15:00,1,20:15:00,1,0,5,16:00:00,5,17:00:00,73501,5,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036626,RLTORR,25,2,18:15:00,2,20:15:00,1,0,1,16:00:00,1,17:00:00,73502,1,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036623,RLTORR,25,3,18:15:00,3,20:15:00,1,0,2,16:00:00,2,17:00:00,73503,2,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036627,RLTORR,25,4,18:15:00,4,20:15:00,1,0,3,16:00:00,3,17:00:00,73504,3,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036625,RLTORR,25,5,18:15:00,5,20:15:00,1,0,4,16:00:00,4,17:00:00,73505,4,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036624,SENTRALPAKK,22,1,18:15:00,1,20:15:00,1,0,5,16:00:00,5,17:00:00,73501,5,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036626,SENTRALPAKK,22,2,18:15:00,2,20:15:00,1,0,1,16:00:00,1,17:00:00,73502,1,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036623,SENTRALPAKK,22,3,18:15:00,3,20:15:00,1,0,2,16:00:00,2,17:00:00,73503,2,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036627,SENTRALPAKK,22,4,18:15:00,4,20:15:00,1,0,3,16:00:00,3,17:00:00,73504,3,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036625,SENTRALPAKK,22,5,18:15:00,5,20:15:00,1,0,4,16:00:00,4,17:00:00,73505,4,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036626,SLFRYS,30,2,18:15:00,2,20:15:00,1,0,1,16:00:00,1,17:00:00,73502,1,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036627,SLFRYS,30,4,18:15:00,4,20:15:00,1,0,3,16:00:00,3,17:00:00,73504,3,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036625,SLFRYS,30,5,18:15:00,5,20:15:00,1,0,4,16:00:00,4,17:00:00,73505,4,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036624,SLKJOL,29,1,18:15:00,1,20:15:00,1,0,5,16:00:00,5,17:00:00,73501,5,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036626,SLKJOL,29,2,18:15:00,2,20:15:00,1,0,1,16:00:00,1,17:00:00,73502,1,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036623,SLKJOL,29,3,18:15:00,3,20:15:00,1,0,2,16:00:00,2,17:00:00,73503,2,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036627,SLKJOL,29,4,18:15:00,4,20:15:00,1,0,3,16:00:00,3,17:00:00,73504,3,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036625,SLKJOL,29,5,18:15:00,5,20:15:00,1,0,4,16:00:00,4,17:00:00,73505,4,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036624,SLTORR,28,1,18:15:00,1,20:15:00,1,0,5,16:00:00,5,17:00:00,73501,5,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036623,SLTORR,28,3,18:15:00,3,20:15:00,1,0,2,16:00:00,2,17:00:00,73503,2,0,59.414094760992700,9.066344186946490
943548,Kiwi 564 Bø,2036625,SLTORR,28,5,18:15:00,5,20:15:00,1,0,4,16:00:00,4,17:00:00,73505,4,0,59.414094760992700,9.066344186946490
962894,Kiwi 451 Frogner Skien,2036795,BAMATRANSITT,34,1,07:30:00,1,09:30:00,1,0,4,22:00:00,4,23:00:00,92323,4,1,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036796,BAMATRANSITT,34,1,18:15:00,1,20:15:00,1,0,5,16:00:00,5,17:00:00,73154,5,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036794,BAMATRANSITT,34,2,18:15:00,2,20:15:00,1,0,1,16:00:00,1,17:00:00,73155,1,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036793,BAMATRANSITT,34,3,18:15:00,3,20:15:00,1,0,2,16:00:00,2,17:00:00,73156,2,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036797,BAMATRANSITT,34,4,18:15:00,4,20:15:00,1,0,3,16:00:00,3,17:00:00,73157,3,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036792,BAMATRANSITT,34,5,18:15:00,5,20:15:00,1,0,4,16:00:00,4,17:00:00,73158,4,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036796,QTRANSITT,33,1,18:15:00,1,20:15:00,1,0,5,16:00:00,5,17:00:00,73154,5,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036794,QTRANSITT,33,2,18:15:00,2,20:15:00,1,0,1,16:00:00,1,17:00:00,73155,1,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036793,QTRANSITT,33,3,18:15:00,3,20:15:00,1,0,2,16:00:00,2,17:00:00,73156,2,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036797,QTRANSITT,33,4,18:15:00,4,20:15:00,1,0,3,16:00:00,3,17:00:00,73157,3,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036792,QTRANSITT,33,5,18:15:00,5,20:15:00,1,0,4,16:00:00,4,17:00:00,73158,4,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036794,RLFRYS,27,2,18:15:00,2,20:15:00,1,0,1,16:00:00,1,17:00:00,73155,1,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036793,RLFRYS,27,3,18:15:00,3,20:15:00,1,0,2,16:00:00,2,17:00:00,73156,2,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036792,RLFRYS,27,5,18:15:00,5,20:15:00,1,0,4,16:00:00,4,17:00:00,73158,4,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036796,RLKJOL,26,1,18:15:00,1,20:15:00,1,0,5,16:00:00,5,17:00:00,73154,5,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036794,RLKJOL,26,2,18:15:00,2,20:15:00,1,0,1,16:00:00,1,17:00:00,73155,1,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036793,RLKJOL,26,3,18:15:00,3,20:15:00,1,0,2,16:00:00,2,17:00:00,73156,2,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036797,RLKJOL,26,4,18:15:00,4,20:15:00,1,0,3,16:00:00,3,17:00:00,73157,3,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036792,RLKJOL,26,5,18:15:00,5,20:15:00,1,0,4,16:00:00,4,17:00:00,73158,4,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036796,RLTORR,25,1,18:15:00,1,20:15:00,1,0,5,16:00:00,5,17:00:00,73154,5,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036794,RLTORR,25,2,18:15:00,2,20:15:00,1,0,1,16:00:00,1,17:00:00,73155,1,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036793,RLTORR,25,3,18:15:00,3,20:15:00,1,0,2,16:00:00,2,17:00:00,73156,2,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036797,RLTORR,25,4,18:15:00,4,20:15:00,1,0,3,16:00:00,3,17:00:00,73157,3,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036792,RLTORR,25,5,18:15:00,5,20:15:00,1,0,4,16:00:00,4,17:00:00,73158,4,0,59.21020732009000,9.621212648935330
962894,Kiwi 451 Frogner Skien,2036796,SENTRALPAKK,22,1,18:15:00,1,20:15:00,1,0,5,16:00:00,5,17:00:00,73154,5,0,59.21020732009000,9.621212648935330
