KUNDENUMMER	KUNDENAVN	VARESTROM	Produktnavn	Atributt	Frekv eks Bama	Frekvens varestrøm	Min Frekvens	Maks Frekvens	PROGNOSE_FP	PROGNOSE_DP	PROGNOSE_M3
464727	MENY Bø	RLTORR	RLTORR RLTO1	Sone	6	6	1	1	1258	112	0.91
464727	MENY Bø	RLTORR	RLTORR RLTO2	Sone	6	6	1	1	2672	264	5.08
464727	MENY Bø	RLTORR	RLTORR RLTO3	Sone	6	6	1	1	1738	125	1.38
464727	MENY Bø	RLTORR	RLTORR RLTO4	Sone	6	6	1	1	1689	155	2.02
464727	MENY Bø	RLTORR	RLTORR RLTO5	Sone	6	6	1	1	1525	158	3.5
464727	MENY Bø	RLTORR	RLTORR 	Volumsplitt	6	6	2	6	903	53	2.63
464727	MENY Bø	RLTORR	RLTORR 	Volumsplitt	6	6	2	6	18	2	0.01
464727	MENY Bø	RLTORR	RLTORR 	Volumsplitt	6	6	2	6	8	1	0.01
464727	MENY Bø	RLTORR	RLTORR 	Volumsplitt	6	6	2	6	287	2	1.01
464727	MENY Bø	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	6	6	4	6	65	14	0.12
464727	MENY Bø	SLKJOL	SLKJOL 	Volumsplitt	6	6	4	6	5194	594	7.4
464727	MENY Bø	SLTORR	SLTORR 	Volumsplitt	6	6	3	6	4334	449	2.54
464735	SPAR Tjøme	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	824	76	1.12
464735	SPAR Tjøme	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	3065	304	6.51
464735	SPAR Tjøme	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2260	244	2.18
464735	SPAR Tjøme	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	3565	218	5.96
464735	SPAR Tjøme	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1508	113	1
464735	SPAR Tjøme	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	2043	199	2.33
464735	SPAR Tjøme	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1217	100	1.42
464735	SPAR Tjøme	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	935	98	1.34
464735	SPAR Tjøme	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	958	92	1.28
464735	SPAR Tjøme	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	2069	163	8.56
464735	SPAR Tjøme	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	34	5	0.04
464735	SPAR Tjøme	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	3009	337	3.94
464735	SPAR Tjøme	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	55	10	0.1
464735	SPAR Tjøme	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	6046	702	8.35
464735	SPAR Tjøme	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	4599	436	1.87
479832	SPAR Haukeli	QTRANSITT	QTRANSITT 	Volumsplitt	3	3	3	3	86	7	0.13
479832	SPAR Haukeli	RLFRYS	RLFRYS 	Volumsplitt	3	3	2	3	921	88	1.76
479832	SPAR Haukeli	RLKJOL	RLKJOL 	Volumsplitt	3	3	3	3	897	91	0.87
479832	SPAR Haukeli	RLTORR	RLTORR 	Volumsplitt	3	3	2	3	288	1	0.82
479832	SPAR Haukeli	RLTORR	RLTORR RLTO1	Sone	3	3	1	1	6233	564	9.84
479832	SPAR Haukeli	RLTORR	RLTORR 	Volumsplitt	3	3	2	3	9	1	0.01
479832	SPAR Haukeli	RLTORR	RLTORR RLTO3	Sone	3	3	1	1	138	12	0.51
479832	SPAR Haukeli	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	3	3	3	3	17	3	0.03
479832	SPAR Haukeli	SLKJOL	SLKJOL 	Volumsplitt	3	3	3	3	1621	172	1.39
479832	SPAR Haukeli	SLTORR	SLTORR 	Volumsplitt	3	3	2	3	2101	199	0.93
488114	SPAR Bø	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	91	9	0.11
488114	SPAR Bø	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	846	85	1.72
488114	SPAR Bø	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	903	94	0.89
488114	SPAR Bø	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	389	12	1.17
488114	SPAR Bø	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1231	119	1.68
488114	SPAR Bø	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	1299	142	2.78
488114	SPAR Bø	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	2734	176	2.91
488114	SPAR Bø	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	124	29	0.47
488114	SPAR Bø	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1	0	0.01
488114	SPAR Bø	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	11	2	0.02
488114	SPAR Bø	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	1751	209	2.66
488114	SPAR Bø	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	1757	170	0.69
488999	MENY Eiktoppen	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	1112	91	1.66
488999	MENY Eiktoppen	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2946	307	6.51
488999	MENY Eiktoppen	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2399	259	2.35
488999	MENY Eiktoppen	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	7231	535	16.4
488999	MENY Eiktoppen	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	179	17	0.32
488999	MENY Eiktoppen	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	3809	326	4.37
488999	MENY Eiktoppen	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	1168	128	1.19
488999	MENY Eiktoppen	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	603	109	2.52
488999	MENY Eiktoppen	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	115	15	0.13
488999	MENY Eiktoppen	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1709	99	0.9
488999	MENY Eiktoppen	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1110	60	0.93
488999	MENY Eiktoppen	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	370	59	2.58
488999	MENY Eiktoppen	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	94	18	0.14
488999	MENY Eiktoppen	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	97	1	0.18
488999	MENY Eiktoppen	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	7073	812	8.57
488999	MENY Eiktoppen	SLTORR	SLTORR 	Volumsplitt	5	5	3	5	6262	619	3.3
489054	SPAR Kodal	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	453	35	0.71
489054	SPAR Kodal	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1485	151	3.31
489054	SPAR Kodal	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1209	131	1.1
489054	SPAR Kodal	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	551	3	1.89
489054	SPAR Kodal	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1487	154	1.96
489054	SPAR Kodal	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	3337	287	4.32
489054	SPAR Kodal	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	1171	102	2.12
489054	SPAR Kodal	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	1747	137	3.53
489054	SPAR Kodal	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	13	2	0.03
489054	SPAR Kodal	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	56	0	0.11
489054	SPAR Kodal	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	2554	293	3.71
489054	SPAR Kodal	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2292	220	0.81
489708	Joker Klovholt	RLFRYS	RLFRYS 	Volumsplitt	3	3	2	3	345	37	0.76
489708	Joker Klovholt	RLKJOL	RLKJOL 	Volumsplitt	3	3	3	3	281	29	0.27
489708	Joker Klovholt	RLTORR	RLTORR 	Volumsplitt	3	3	2	3	2368	178	2.86
489708	Joker Klovholt	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	3	3	3	3	3	0	0
489708	Joker Klovholt	SLKJOL	SLKJOL 	Volumsplitt	3	3	3	3	542	61	0.75
489708	Joker Klovholt	SLTORR	SLTORR 	Volumsplitt	3	3	2	3	1061	115	0.2
497909	MENY Telemarksporten	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	771	63	1.16
497909	MENY Telemarksporten	RLFRYS	RLFRYS 	Volumsplitt	5	4	3	4	1906	197	4.24
497909	MENY Telemarksporten	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2029	213	2.11
497909	MENY Telemarksporten	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	902	54	1.68
497909	MENY Telemarksporten	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	2134	242	3.75
497909	MENY Telemarksporten	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	4202	326	3.67
497909	MENY Telemarksporten	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	2550	252	3.62
497909	MENY Telemarksporten	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1649	130	7.13
497909	MENY Telemarksporten	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1709	133	2.15
497909	MENY Telemarksporten	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	15	1	0.01
497909	MENY Telemarksporten	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	58	12	0.09
497909	MENY Telemarksporten	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	5431	612	7.64
497909	MENY Telemarksporten	SLTORR	SLTORR 	Volumsplitt	5	5	3	5	4728	462	2.28
498022	Kiwi 464 Vear	QTRANSITT	QTRANSITT 	Volumsplitt	4	4	3	4	815	57	1.35
498022	Kiwi 464 Vear	RLFRYS	RLFRYS 	Volumsplitt	4	2	2	2	2592	268	5.17
498022	Kiwi 464 Vear	RLKJOL	RLKJOL 	Volumsplitt	4	4	3	4	2519	270	2.92
498022	Kiwi 464 Vear	RLTORR	RLTORR 	Volumsplitt	4	4	2	4	36	5	0.08
498022	Kiwi 464 Vear	RLTORR	RLTORR RLTO1	Sone	4	4	1	1	1604	124	3.25
498022	Kiwi 464 Vear	RLTORR	RLTORR RLTO2	Sone	4	4	1	1	3963	341	5.89
498022	Kiwi 464 Vear	RLTORR	RLTORR RLTO3	Sone	4	4	1	1	3844	324	4.05
498022	Kiwi 464 Vear	RLTORR	RLTORR RLTO4	Sone	4	4	1	1	3809	350	6.43
498022	Kiwi 464 Vear	RLTORR	RLTORR 	Volumsplitt	4	4	2	4	1232	23	4.82
498022	Kiwi 464 Vear	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	4	4	3	4	101	19	0.19
498022	Kiwi 464 Vear	SLKJOL	SLKJOL 	Volumsplitt	4	4	3	4	4919	565	7.18
498022	Kiwi 464 Vear	SLTORR	SLTORR 	Volumsplitt	4	3	2	3	2931	272	0.82
498204	Kiwi 463 Gauterød	QTRANSITT	QTRANSITT 	Volumsplitt	6	6	4	6	2192	157	3.58
498204	Kiwi 463 Gauterød	RLFRYS	RLFRYS 	Volumsplitt	6	3	2	3	4925	526	10.64
498204	Kiwi 463 Gauterød	RLKJOL	RLKJOL 	Volumsplitt	6	6	4	6	5091	537	5.66
498204	Kiwi 463 Gauterød	RLTORR	RLTORR 	Volumsplitt	6	6	2	6	1701	161	1.87
498204	Kiwi 463 Gauterød	RLTORR	RLTORR RLTO1	Sone	6	6	1	1	2631	233	2.78
498204	Kiwi 463 Gauterød	RLTORR	RLTORR RLTO2	Sone	6	6	1	1	8672	743	11.49
498204	Kiwi 463 Gauterød	RLTORR	RLTORR RLTO3	Sone	6	6	1	1	1931	218	2.46
498204	Kiwi 463 Gauterød	RLTORR	RLTORR RLTO4	Sone	6	6	1	1	6483	487	6.65
498204	Kiwi 463 Gauterød	RLTORR	RLTORR RLTO5	Sone	6	6	1	1	325	58	0.88
498204	Kiwi 463 Gauterød	RLTORR	RLTORR RLTO6	Sone	6	6	1	1	347	54	1.6
498204	Kiwi 463 Gauterød	RLTORR	RLTORR 	Volumsplitt	6	6	2	6	2339	156	9.63
498204	Kiwi 463 Gauterød	RLTORR	RLTORR 	Volumsplitt	6	6	2	6	193	26	0.23
498204	Kiwi 463 Gauterød	RLTORR	RLTORR 	Volumsplitt	6	6	2	6	2946	45	10.57
498204	Kiwi 463 Gauterød	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	6	6	4	6	205	40	0.39
498204	Kiwi 463 Gauterød	SLKJOL	SLKJOL 	Volumsplitt	6	6	4	6	143	1	0.27
498204	Kiwi 463 Gauterød	SLKJOL	SLKJOL 	Volumsplitt	6	6	4	6	10780	1250	16.17
498204	Kiwi 463 Gauterød	SLTORR	SLTORR 	Volumsplitt	6	4	2	4	6020	587	1.85
498733	SPAR Kvelde	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	614	49	0.94
498733	SPAR Kvelde	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2105	210	4.56
498733	SPAR Kvelde	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1596	169	1.58
498733	SPAR Kvelde	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1056	21	3.12
498733	SPAR Kvelde	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1232	105	1.84
498733	SPAR Kvelde	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	4403	337	5.93
498733	SPAR Kvelde	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	2813	268	4.43
498733	SPAR Kvelde	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	870	78	1.75
498733	SPAR Kvelde	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	332	49	1.04
498733	SPAR Kvelde	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	26	5	0.05
498733	SPAR Kvelde	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	50	0	0.09
498733	SPAR Kvelde	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	3569	413	5.18
498733	SPAR Kvelde	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	3060	285	1.25
504340	SPAR Ramberghjørnet	QTRANSITT	QTRANSITT 	Volumsplitt	4	4	3	4	431	32	0.69
504340	SPAR Ramberghjørnet	RLFRYS	RLFRYS 	Volumsplitt	4	4	3	4	2090	206	4.3
504340	SPAR Ramberghjørnet	RLKJOL	RLKJOL 	Volumsplitt	4	4	3	4	1850	191	1.93
504340	SPAR Ramberghjørnet	RLTORR	RLTORR 	Volumsplitt	4	4	2	4	596	4	2.08
504340	SPAR Ramberghjørnet	RLTORR	RLTORR 	Volumsplitt	4	4	2	4	11058	940	16.35
504340	SPAR Ramberghjørnet	RLTORR	RLTORR 	Volumsplitt	4	4	2	4	154	14	0.75
504340	SPAR Ramberghjørnet	RLTORR	RLTORR 	Volumsplitt	4	4	2	4	35	5	0.12
504340	SPAR Ramberghjørnet	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	4	4	3	4	17	3	0.03
504340	SPAR Ramberghjørnet	SLKJOL	SLKJOL 	Volumsplitt	4	4	3	4	62	0	0.12
504340	SPAR Ramberghjørnet	SLKJOL	SLKJOL 	Volumsplitt	4	4	3	4	3840	443	5.45
504340	SPAR Ramberghjørnet	SLTORR	SLTORR 	Volumsplitt	4	4	2	4	3748	367	1.3
506493	SPAR Skjelsvik	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	518	41	0.79
506493	SPAR Skjelsvik	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1951	203	4.51
506493	SPAR Skjelsvik	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1667	176	1.67
506493	SPAR Skjelsvik	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	580	6	1.88
506493	SPAR Skjelsvik	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	2336	227	4.01
506493	SPAR Skjelsvik	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	1313	126	1.42
506493	SPAR Skjelsvik	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	2727	189	6.37
506493	SPAR Skjelsvik	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	1372	110	2.92
506493	SPAR Skjelsvik	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	2782	248	2.84
506493	SPAR Skjelsvik	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	34	6	0.06
506493	SPAR Skjelsvik	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	52	0	0.1
506493	SPAR Skjelsvik	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	3621	414	4.95
506493	SPAR Skjelsvik	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	3553	340	1.49
518399	SPAR PP Senteret	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	263	25	0.35
518399	SPAR PP Senteret	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1220	118	2.35
518399	SPAR PP Senteret	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	849	91	0.77
518399	SPAR PP Senteret	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1426	107	3.43
518399	SPAR PP Senteret	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1039	87	0.84
518399	SPAR PP Senteret	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	2370	239	3.86
518399	SPAR PP Senteret	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	589	28	0.16
518399	SPAR PP Senteret	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	662	49	1.38
518399	SPAR PP Senteret	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	12	2	0.02
518399	SPAR PP Senteret	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	17	0	0.03
518399	SPAR PP Senteret	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	1985	229	2.67
518399	SPAR PP Senteret	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2203	217	0.93
524496	Joker Duestien	RLFRYS	RLFRYS 	Volumsplitt	3	3	2	3	480	50	1.03
524496	Joker Duestien	RLKJOL	RLKJOL 	Volumsplitt	3	3	3	3	370	37	0.37
524496	Joker Duestien	RLTORR	RLTORR 	Volumsplitt	3	3	2	3	11	1	0.01
524496	Joker Duestien	RLTORR	RLTORR RLTO1	Sone	3	3	1	1	316	34	0.75
524496	Joker Duestien	RLTORR	RLTORR RLTO2	Sone	3	3	1	1	1094	97	1.28
524496	Joker Duestien	RLTORR	RLTORR RLTO3	Sone	3	3	1	1	790	45	1.02
524496	Joker Duestien	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	3	3	3	3	4	1	0.01
524496	Joker Duestien	SLKJOL	SLKJOL 	Volumsplitt	3	3	3	3	671	74	0.94
524496	Joker Duestien	SLTORR	SLTORR 	Volumsplitt	3	3	2	3	921	92	0.16
544379	Joker Flatdal	QTRANSITT	QTRANSITT 	Volumsplitt	3	3	3	3	104	9	0.14
544379	Joker Flatdal	RLFRYS	RLFRYS 	Volumsplitt	3	3	2	3	496	51	1.08
544379	Joker Flatdal	RLKJOL	RLKJOL 	Volumsplitt	3	3	3	3	352	36	0.32
544379	Joker Flatdal	RLTORR	RLTORR 	Volumsplitt	3	3	2	3	118	2	0.37
544379	Joker Flatdal	RLTORR	RLTORR RLTO1	Sone	3	3	1	1	1380	119	1.76
544379	Joker Flatdal	RLTORR	RLTORR RLTO2	Sone	3	3	1	1	257	29	0.58
544379	Joker Flatdal	RLTORR	RLTORR RLTO3	Sone	3	3	1	1	1131	99	1.74
544379	Joker Flatdal	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	3	3	3	3	3	0	0
544379	Joker Flatdal	SLKJOL	SLKJOL 	Volumsplitt	3	3	3	3	904	100	1.22
544379	Joker Flatdal	SLTORR	SLTORR 	Volumsplitt	3	3	2	3	856	84	0.32
551754	Kiwi 275 Herøya	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	729	53	1.19
551754	Kiwi 275 Herøya	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2200	222	4.3
551754	Kiwi 275 Herøya	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2132	228	2.43
551754	Kiwi 275 Herøya	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	37	8	0.15
551754	Kiwi 275 Herøya	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	2879	247	3.09
551754	Kiwi 275 Herøya	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	1926	219	4.18
551754	Kiwi 275 Herøya	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	3667	303	3.43
551754	Kiwi 275 Herøya	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	2183	162	4.33
551754	Kiwi 275 Herøya	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	822	88	3.54
551754	Kiwi 275 Herøya	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	25	2	0.02
551754	Kiwi 275 Herøya	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1342	7	4.03
551754	Kiwi 275 Herøya	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	116	24	0.23
551754	Kiwi 275 Herøya	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	61	0	0.12
551754	Kiwi 275 Herøya	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	4054	477	6.13
551754	Kiwi 275 Herøya	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2928	293	0.97
552992	Joker Høydalsmo	RLFRYS	RLFRYS 	Volumsplitt	3	3	2	3	359	37	0.78
552992	Joker Høydalsmo	RLKJOL	RLKJOL 	Volumsplitt	3	3	3	3	306	30	0.29
552992	Joker Høydalsmo	RLTORR	RLTORR 	Volumsplitt	3	3	2	3	2034	194	3.19
552992	Joker Høydalsmo	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	3	3	3	3	3	0	0
552992	Joker Høydalsmo	SLKJOL	SLKJOL 	Volumsplitt	3	3	3	3	600	68	0.88
552992	Joker Høydalsmo	SLTORR	SLTORR 	Volumsplitt	3	3	2	3	662	66	0.14
558676	Joker Sandefjord Stasjon	QTRANSITT	QTRANSITT 	Volumsplitt	3	3	3	3	63	5	0.09
558676	Joker Sandefjord Stasjon	RLFRYS	RLFRYS 	Volumsplitt	3	3	2	3	455	49	0.9
558676	Joker Sandefjord Stasjon	RLKJOL	RLKJOL 	Volumsplitt	3	3	3	3	153	16	0.15
558676	Joker Sandefjord Stasjon	RLTORR	RLTORR 	Volumsplitt	3	3	2	3	2248	188	3.34
558676	Joker Sandefjord Stasjon	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	3	3	3	3	3	0	0
558676	Joker Sandefjord Stasjon	SLKJOL	SLKJOL 	Volumsplitt	3	3	3	3	462	52	0.61
558676	Joker Sandefjord Stasjon	SLTORR	SLTORR 	Volumsplitt	3	3	2	3	791	82	0.19
574236	Kiwi 268 Råel	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	1225	85	2.03
574236	Kiwi 268 Råel	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2669	280	5.55
574236	Kiwi 268 Råel	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2542	270	2.8
574236	Kiwi 268 Råel	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	68	10	0.15
574236	Kiwi 268 Råel	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	3260	283	2.93
574236	Kiwi 268 Råel	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	3310	276	4.04
574236	Kiwi 268 Råel	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	2514	271	6.26
574236	Kiwi 268 Råel	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	2979	255	3.05
574236	Kiwi 268 Råel	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	2477	223	5.55
574236	Kiwi 268 Råel	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	2	0	0
574236	Kiwi 268 Råel	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	7	1	0
574236	Kiwi 268 Råel	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1169	6	3.94
574236	Kiwi 268 Råel	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	200	40	0.38
574236	Kiwi 268 Råel	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	90	1	0.17
574236	Kiwi 268 Råel	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	6246	732	8.89
574236	Kiwi 268 Råel	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	3446	327	1.26
583724	MENY Heimdal	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	816	67	1.22
583724	MENY Heimdal	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2622	268	5.31
583724	MENY Heimdal	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2416	258	2.49
583724	MENY Heimdal	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	13	2	0
583724	MENY Heimdal	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	3292	250	2.38
583724	MENY Heimdal	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	5524	519	8.51
583724	MENY Heimdal	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	2379	236	4.94
583724	MENY Heimdal	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	72	8	0.09
583724	MENY Heimdal	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	3384	276	7.12
583724	MENY Heimdal	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	704	4	2.29
583724	MENY Heimdal	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	105	20	0.18
583724	MENY Heimdal	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	7317	852	9.75
583724	MENY Heimdal	SLTORR	SLTORR 	Volumsplitt	5	5	3	5	6141	613	3.09
583740	MENY Herkules	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	294	26	0.42
583740	MENY Herkules	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1420	134	2.39
583740	MENY Herkules	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1079	111	1.14
583740	MENY Herkules	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	4	1	0
583740	MENY Herkules	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	2653	224	3.45
583740	MENY Herkules	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	3051	244	2.94
583740	MENY Herkules	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	1859	158	1.5
583740	MENY Herkules	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	917	68	2.83
583740	MENY Herkules	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	598	72	1.24
583740	MENY Herkules	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1	0	0
583740	MENY Herkules	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	461	7	2.44
583740	MENY Herkules	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	47	10	0.08
583740	MENY Herkules	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	3265	386	4.46
